61	61	5
0.358978	0.331631	-0.316324	-0.680683	-0.058959	
0.396149	-0.334237	-0.018518	0.734445	-0.473313	
0.650850	-0.474976	0.289239	0.236349	-0.210377	
-0.311827	0.279588	-0.497225	0.055191	-0.441122	
-0.281950	0.072299	-0.023849	-0.120005	-0.005829	
-0.373186	0.011730	0.138082	0.024581	0.136275	
-0.666661	0.060100	0.112259	0.061537	0.013596	
-0.350852	0.045638	0.313707	0.239625	0.009612	
-0.366673	0.065725	0.237480	0.127527	0.041374	
-0.306140	0.258320	0.239817	0.035049	0.168233	
-0.397844	0.131801	0.233534	0.046250	0.155281	
-0.392455	0.171506	0.149971	-0.043345	0.145067	
-0.427742	0.242196	0.179125	0.094236	0.201255	
-0.328974	0.147735	0.234196	-0.096674	0.305568	
-0.370718	0.096413	0.193384	-0.151220	0.197304	
-0.172594	0.310200	0.174353	0.027770	0.332939	
-0.399081	0.384791	0.153911	0.032965	0.104013	
-0.371888	0.402560	0.114939	-0.198980	0.047038	
-0.215455	0.199966	0.150991	-0.206211	0.182604	
-0.370248	0.323902	0.138583	-0.052745	0.433090	
-0.507654	0.062343	0.020625	-0.102993	0.160381	
-0.268136	0.162431	-0.006064	-0.255329	0.202281	
-0.129124	0.170541	-0.004984	-0.277850	0.464682	
-0.424814	0.140922	0.155093	-0.130019	0.384858	
-0.409836	0.022700	0.066656	-0.081181	0.199437	
-0.211880	0.162724	0.188023	-0.144482	0.198288	
-0.231257	0.063320	0.109865	-0.127974	0.356397	
-0.223870	0.233599	0.170387	-0.011191	0.296848	
-0.302093	0.304236	0.134080	-0.304489	0.123736	
-0.107964	0.121530	0.252432	-0.192560	0.129086	
-0.095156	0.082006	0.178965	-0.172883	0.257334	
-0.343679	0.321708	0.130059	0.003476	0.523646	
